,Date,Time,Volume,Density,Person_0,Person_1,Person_10,Person_11,Person_12,Person_13,Person_14,Person_15,Person_16,Person_17,Person_18,Person_19,Person_2,Person_3,Person_4,Person_5,Person_6,Person_7,Person_8,Person_9,Anomaly Probability,,
5655,23/04/2015,15:45:00,1008,29.22912575,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0.4,1,
5656,23/04/2015,16:00:00,1068,22.30474286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,
5657,23/04/2015,16:15:00,1224,43.01751572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5658,23/04/2015,16:30:00,1284,41.82560192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5659,23/04/2015,16:45:00,1272,54.58615528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5660,23/04/2015,17:00:00,1272,60.46541675,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,
5661,23/04/2015,17:15:00,1332,40.66754741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5662,23/04/2015,17:30:00,1272,31.52201495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5663,23/04/2015,17:45:00,1200,45.34920696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,
5664,23/04/2015,18:00:00,1392,51.56580522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5665,23/04/2015,18:15:00,1476,51.44648818,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.2,0,
5666,23/04/2015,18:30:00,1488,47.7647798,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.85,1,
5667,23/04/2015,18:45:00,1068,17.79479465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5668,23/04/2015,19:00:00,924,14.98636347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5669,23/04/2015,19:15:00,840,13.3040287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5670,23/04/2015,19:30:00,840,14.89792424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5671,23/04/2015,19:45:00,804,13.70246246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5672,23/04/2015,20:00:00,636,10.51482501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5673,23/04/2015,20:15:00,588,9.356905072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5674,23/04/2015,20:30:00,564,8.937512145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5675,23/04/2015,20:45:00,624,10.22755871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5676,23/04/2015,21:00:00,600,9.781155595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5677,23/04/2015,21:15:00,612,10.11441343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5678,23/04/2015,21:30:00,600,9.6040116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5679,23/04/2015,21:45:00,564,8.955942649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5680,23/04/2015,22:00:00,480,7.729525593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5681,23/04/2015,22:15:00,504,8.181439777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5682,23/04/2015,22:30:00,360,5.704783912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5683,23/04/2015,22:45:00,348,5.460405121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5684,23/04/2015,23:00:00,276,4.3090799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5685,23/04/2015,23:15:00,252,3.952818406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5686,23/04/2015,23:30:00,204,3.19042122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5687,23/04/2015,23:45:00,192,3.042317056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5688,24/04/2015,6:00:00,396,6.270106011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5689,24/04/2015,6:15:00,612,9.774401954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5690,24/04/2015,6:30:00,780,12.42124101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5691,24/04/2015,6:45:00,1044,17.57758062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5692,24/04/2015,7:00:00,996,16.52141786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5693,24/04/2015,7:15:00,972,16.73959871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5694,24/04/2015,7:30:00,1140,19.24670857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5695,24/04/2015,7:45:00,1116,20.08520941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5696,24/04/2015,8:00:00,1116,18.9027511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5697,24/04/2015,8:15:00,1188,21.87366266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5698,24/04/2015,8:30:00,1104,20.41112599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5699,24/04/2015,8:45:00,1116,20.95535452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5700,24/04/2015,9:00:00,1164,21.55812497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5701,24/04/2015,9:15:00,1068,19.10903297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5702,24/04/2015,9:30:00,1068,19.31747926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5703,24/04/2015,9:45:00,1020,18.0860423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5704,24/04/2015,10:00:00,948,18.27943582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5705,24/04/2015,10:15:00,1032,19.07400057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5706,24/04/2015,10:30:00,1020,19.23517211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5707,24/04/2015,10:45:00,1068,18.61719077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5708,24/04/2015,11:00:00,1008,17.33183847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5709,24/04/2015,11:15:00,1104,20.11972609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5710,24/04/2015,11:30:00,984,17.79621212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5711,24/04/2015,11:45:00,996,17.04092114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5712,24/04/2015,12:00:00,1032,18.12921697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5713,24/04/2015,12:15:00,1032,18.03103312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5714,24/04/2015,12:30:00,1068,18.75769089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5715,24/04/2015,12:45:00,1056,18.54053892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5716,24/04/2015,13:00:00,1008,17.69045356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5717,24/04/2015,13:15:00,984,17.53967202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5718,24/04/2015,13:30:00,1212,21.23126459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.05,0,
5719,24/04/2015,13:45:00,1056,19.06413583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5720,24/04/2015,14:00:00,1080,18.78152998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5721,24/04/2015,14:15:00,1104,19.38077733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5722,24/04/2015,14:30:00,1284,23.02294411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5723,24/04/2015,14:45:00,1284,21.8011377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5724,24/04/2015,15:00:00,1200,20.21853478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5725,24/04/2015,15:15:00,1380,24.51708176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5726,24/04/2015,15:30:00,1416,27.48530015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5727,24/04/2015,15:45:00,1344,28.98928573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5728,24/04/2015,16:00:00,1428,41.8421868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5729,24/04/2015,16:15:00,1344,33.25137149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5730,24/04/2015,16:30:00,1392,26.31083137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5731,24/04/2015,16:45:00,1320,27.80992644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5732,24/04/2015,17:00:00,1224,21.05532257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5733,24/04/2015,17:15:00,1344,23.6524596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5734,24/04/2015,17:30:00,1236,20.9184422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5735,24/04/2015,17:45:00,1224,21.08030426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5736,24/04/2015,18:00:00,1092,18.41359756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5737,24/04/2015,18:15:00,1008,16.23079655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5738,24/04/2015,18:30:00,936,14.60914387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5739,24/04/2015,18:45:00,864,13.77946006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5740,24/04/2015,19:00:00,984,15.93842152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5741,24/04/2015,19:15:00,756,12.00549028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5742,24/04/2015,19:30:00,792,12.42025679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5743,24/04/2015,19:45:00,696,11.34130135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5744,24/04/2015,20:00:00,576,9.145059689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5745,24/04/2015,20:15:00,528,8.321993409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5746,24/04/2015,20:30:00,540,8.573978584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5747,24/04/2015,20:45:00,492,7.897441475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5748,24/04/2015,21:00:00,492,8.126123811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5749,24/04/2015,21:15:00,612,9.849765386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5750,24/04/2015,21:30:00,732,11.77227008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5751,24/04/2015,21:45:00,780,12.82506408,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0.55,1,
5752,24/04/2015,22:00:00,804,13.22048655,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.15,0,
5753,24/04/2015,22:15:00,576,9.432026252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5754,24/04/2015,22:30:00,516,8.167334673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5755,24/04/2015,22:45:00,384,6.041097533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5756,24/04/2015,23:00:00,336,5.310242878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5757,24/04/2015,23:15:00,324,5.051115032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5758,24/04/2015,23:30:00,312,5.093862269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5759,24/04/2015,23:45:00,288,4.582715939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5760,27/04/2015,6:00:00,516,8.373791224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5761,27/04/2015,6:15:00,660,10.20969402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5762,27/04/2015,6:30:00,816,13.26557372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5763,27/04/2015,6:45:00,1200,20.38620212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5764,27/04/2015,7:00:00,984,15.61428823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5765,27/04/2015,7:15:00,1224,21.59564831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5766,27/04/2015,7:30:00,1092,20.29895366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5767,27/04/2015,7:45:00,1236,23.71177662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5768,27/04/2015,8:00:00,1128,19.8526253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5769,27/04/2015,8:15:00,1116,19.91920192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5770,27/04/2015,8:30:00,1140,20.65564311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5771,27/04/2015,8:45:00,1176,21.1728444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5772,27/04/2015,9:00:00,1092,21.38136551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5773,27/04/2015,9:15:00,1020,18.14393061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5774,27/04/2015,9:30:00,1092,32.03408724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5775,27/04/2015,9:45:00,1008,18.38533325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5776,27/04/2015,10:00:00,960,17.3268969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5777,27/04/2015,10:15:00,876,15.03867224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5778,27/04/2015,10:30:00,816,13.88403023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5779,27/04/2015,10:45:00,984,17.78737113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5780,27/04/2015,11:00:00,912,17.14259954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5781,27/04/2015,11:15:00,1044,19.39257718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5782,27/04/2015,11:30:00,816,14.17773347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5783,27/04/2015,11:45:00,936,16.46583882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5784,27/04/2015,12:00:00,984,17.24784074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5785,27/04/2015,12:15:00,912,15.67323284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5786,27/04/2015,12:30:00,960,16.47314983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5787,27/04/2015,12:45:00,840,14.01125484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5788,27/04/2015,13:00:00,852,14.60932415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5789,27/04/2015,13:15:00,912,15.54363879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5790,27/04/2015,13:30:00,1056,18.64650754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5791,27/04/2015,13:45:00,1044,18.02573121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5792,27/04/2015,14:00:00,1104,18.35246477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5793,27/04/2015,14:15:00,1116,19.36814755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5794,27/04/2015,14:30:00,1260,22.57048457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5795,27/04/2015,14:45:00,1272,21.78502145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5796,27/04/2015,15:00:00,1200,20.44610899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5797,27/04/2015,15:15:00,1296,22.19791912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5798,27/04/2015,15:30:00,1248,21.81187955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5799,27/04/2015,15:45:00,1416,29.27796045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5800,27/04/2015,16:00:00,1356,45.82007027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5801,27/04/2015,16:15:00,1332,54.01358626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5802,27/04/2015,16:30:00,1224,48.73462164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5803,27/04/2015,16:45:00,1452,49.2975093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5804,27/04/2015,17:00:00,1428,46.83217211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5805,27/04/2015,17:15:00,1404,47.06688914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5806,27/04/2015,17:30:00,1356,38.15146524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5807,27/04/2015,17:45:00,1284,37.13261235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5808,27/04/2015,18:00:00,1272,27.32212836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5809,27/04/2015,18:15:00,1140,17.94916861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5810,27/04/2015,18:30:00,1056,16.70487928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5811,27/04/2015,18:45:00,1044,16.4529232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5812,27/04/2015,19:00:00,840,13.18773784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5813,27/04/2015,19:15:00,768,11.9773382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5814,27/04/2015,19:30:00,612,9.650744232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5815,27/04/2015,19:45:00,720,10.87856994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5816,27/04/2015,20:00:00,648,10.18310377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5817,27/04/2015,20:15:00,612,9.727965216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5818,27/04/2015,20:30:00,516,8.115438038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5819,27/04/2015,20:45:00,492,7.725989166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5820,27/04/2015,21:00:00,492,7.894735598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5821,27/04/2015,21:15:00,600,9.626942952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5822,27/04/2015,21:30:00,480,7.725530926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5823,27/04/2015,21:45:00,444,7.021335627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5824,27/04/2015,22:00:00,408,6.223499309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5825,27/04/2015,22:15:00,348,5.329365994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5826,27/04/2015,22:30:00,336,5.351476939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5827,27/04/2015,22:45:00,276,4.302513185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5828,27/04/2015,23:00:00,228,3.640772986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5829,27/04/2015,23:15:00,180,2.719946749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5830,27/04/2015,23:30:00,132,2.014659878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5831,27/04/2015,23:45:00,132,2.19302116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5832,28/04/2015,6:00:00,468,7.450134949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5833,28/04/2015,6:15:00,576,9.177305322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5834,28/04/2015,6:30:00,912,14.80063679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5835,28/04/2015,6:45:00,1164,19.5284186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5836,28/04/2015,7:00:00,1272,22.43639723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5837,28/04/2015,7:15:00,1176,25.59414938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5838,28/04/2015,7:30:00,1068,22.61506619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5839,28/04/2015,7:45:00,1200,21.02393683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5840,28/04/2015,8:00:00,1152,20.86336235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5841,28/04/2015,8:15:00,1164,21.58842887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5842,28/04/2015,8:30:00,1140,22.77929986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5843,28/04/2015,8:45:00,1152,24.69528857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5844,28/04/2015,9:00:00,1032,25.64267721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5845,28/04/2015,9:15:00,1068,26.11111862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5846,28/04/2015,9:30:00,948,23.041068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5847,28/04/2015,9:45:00,1080,28.98998898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5848,28/04/2015,10:00:00,1068,26.43144224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5849,28/04/2015,10:15:00,948,29.30145937,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,
5850,28/04/2015,10:30:00,996,17.88635556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5851,28/04/2015,10:45:00,972,16.53119244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5852,28/04/2015,11:00:00,900,15.536704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5853,28/04/2015,11:15:00,900,15.41594477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
